"Terms searched for in 15 second clip: (""war crime"" OR ""war crimes"" OR ""genoicde"" OR ""genocidal"") AND (""palestinians"" OR ""gaza"" OR ""gazan"" OR ""gazans"" OR ""israel"" OR ""israelis"" OR ""israeli"" OR ""palestinian"")",,,,,,,
,,,,,,,
URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,ABOUT PALESTINIANS?
https://archive.org/details/MSNBCW_20231011_050000_The_Last_Word_With_Lawrence_ODonnell#start/3130/end/3165,10/11/2023 5:52:25,MSNBC,The Last Word With Lawrence ODonnell,MSNBCW_20231011_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/download/MSNBCW_20231011_050000_The_Last_Word_With_Lawrence_ODonnell/MSNBCW_20231011_050000_The_Last_Word_With_Lawrence_ODonnell.thumbs/MSNBCW_20231011_050000_The_Last_Word_With_Lawrence_ODonnell_003118.jpg,"what hamas did is a war crime, is a barbaric, and it's something that cannot be forgotten. number two, i want to communicate determination. determination that we will stand with israel and help them in this fight against terrorism, and that we will be there every step of the way like we have for the past decades that we've",N/A
https://archive.org/details/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip#start/825/end/860,10/11/2023 6:14:00,CNN,CNN NewsNight with Abby Phillip,CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip_000808.jpg,"we can see from the reports that you talked about, the impact on israeli civilians, what happened, people being killed in their homes. we are very concerned about. that clearly what happened there is likely a war crime,",N/A
https://archive.org/details/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip#start/840/end/875,10/11/2023 6:14:15,CNN,CNN NewsNight with Abby Phillip,CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip_000838.jpg,"and summary executions of hamas militants by israeli -- but also seeing the barrage of rockets come from hamas that also likely being indiscriminate, will be affecting civilians, and maybe a possible war crimes. we're also seeing concern about",N/A
https://archive.org/details/CNNW_20231011_150000_CNN_News_Central#start/1910/end/1945,10/11/2023 15:32:05,CNN,CNN News Central,CNNW_20231011_150000_CNN_News_Central,https://archive.org/download/CNNW_20231011_150000_CNN_News_Central/CNNW_20231011_150000_CNN_News_Central.thumbs/CNNW_20231011_150000_CNN_News_Central_001888.jpg,this is a war crime. this is worse than a war crime. it's not okay. i said this inside the,N/A
https://archive.org/details/MSNBCW_20231011_180000_Chris_Jansing_Reports#start/2010/end/2045,10/11/2023 18:33:45,MSNBC,Chris Jansing Reports,MSNBCW_20231011_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231011_180000_Chris_Jansing_Reports/MSNBCW_20231011_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231011_180000_Chris_Jansing_Reports_002007.jpg,"they're suffering from the regime of hamas for so many years. i think we're open minded. we don't want to hurt the population. we want to minimize the civilian casualties. hamas is doing the opposite. they commit war crimes, target",N/A
https://archive.org/details/CNNW_20231012_100000_CNN_This_Morning#start/1726/end/1761,10/12/2023 10:29:01,CNN,CNN This Morning,CNNW_20231012_100000_CNN_This_Morning,https://archive.org/download/CNNW_20231012_100000_CNN_This_Morning/CNNW_20231012_100000_CNN_This_Morning.thumbs/CNNW_20231012_100000_CNN_This_Morning_001708.jpg,"obviously, when children are involved, that's twice the war crime, if you will. hostages are bad, but children bring a different dynamic to it. i don't have children, and i",N/A
https://archive.org/details/MSNBCW_20231012_200000_Deadline_White_House#start/534/end/569,10/12/2023 20:09:09,MSNBC,Deadline White House,MSNBCW_20231012_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231012_200000_Deadline_White_House/MSNBCW_20231012_200000_Deadline_White_House.thumbs/MSNBCW_20231012_200000_Deadline_White_House_000507.jpg,"humanity. they have actual definition. if you feel something bad, it doesn't become a war crime. what hamas is doing now is a war crime on a scale that is massive. when the united states decided that the nazi regime would be decimated and destroyed to the",N/A
https://archive.org/details/CNNW_20231012_200000_The_Lead_With_Jake_Tapper#start/1166/end/1201,10/12/2023 20:19:41,CNN,The Lead With Jake Tapper,CNNW_20231012_200000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231012_200000_The_Lead_With_Jake_Tapper/CNNW_20231012_200000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231012_200000_The_Lead_With_Jake_Tapper_001167.jpg,"the whole world to come and help us because it's not just us. there are a lot of americans inside gaza. we need you with us to bring everybody back home. this is as you said a war crime, a crime against humanity.",N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/544/end/579,10/12/2023 22:09:19,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_000537.jpg,"of the the complexity of situation that this is the evidence of these atrocities, war crimes committed against babies. but you're quick to say that shouldn't be used as some sort of effort or excuse to do other",N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/1255/end/1290,10/12/2023 22:21:10,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_001228.jpg,happened on saturday was a war crime and a crime of humanity where hamas went and butchered these innocent civilians. it can also be true that the plight of the palestinians and the occupation and the violence,N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/4275/end/4310,10/12/2023 23:11:30,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_004258.jpg,"people are also targets for hostage taking, for war crimes, for murder. reporter: yeah, and in a place, by the way, like ashkelon, which is not a kibbutz. this is sort of a fairly hard line town in israel, the things",N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/5113/end/5148,10/12/2023 23:25:28,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_005097.jpg,"the biden administration trying to achieve as a matter of foreign policy by equating this to isis? is that rhetoric or is that a literal claim? and what does that mean when people who follow this know the isis level atrocities, war",N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/5314/end/5349,10/12/2023 23:28:49,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_005308.jpg,"safe passage route to get people that live in gaza that want to get out, to get them that ability to do so, to do so safely. and certainly true, as you remind people, it is, of course, a war crime to take civilian hostages as well as to use them",N/A
https://archive.org/details/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber#start/5329/end/5364,10/12/2023 23:29:04,MSNBC,The Beat With Ari Melber,MSNBCW_20231012_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231012_220000_The_Beat_With_Ari_Melber_005308.jpg,"for military or strategic goals that endanger other civilians. if we're tracking it, those are ongoing alleged war crimes. we don't have a total transparency or informationoon the hostages but based on what is known. the other question i have for",N/A
https://archive.org/details/CNNW_20231013_190000_CNN_News_Central#start/2706/end/2741,10/13/2023 19:45:21,CNN,CNN News Central,CNNW_20231013_190000_CNN_News_Central,https://archive.org/download/CNNW_20231013_190000_CNN_News_Central/CNNW_20231013_190000_CNN_News_Central.thumbs/CNNW_20231013_190000_CNN_News_Central_002697.jpg,"us that hamas with a long and documented track record of war crimes and of using their own civilians as human shields, using civilian infrastructure for their military activities, and firing from schools, mosque,",N/A
https://archive.org/details/MSNBCW_20231013_200000_Deadline_White_House#start/2657/end/2692,10/13/2023 20:44:32,MSNBC,Deadline White House,MSNBCW_20231013_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231013_200000_Deadline_White_House/MSNBCW_20231013_200000_Deadline_White_House.thumbs/MSNBCW_20231013_200000_Deadline_White_House_002638.jpg,"we support the people of israel and we also understand that the people of gaza are innocent victims. and that they are innocent victims because hah has has chosen to embed themselves, which is a war crime. but for which the people are innocent victims.",N/A
https://archive.org/details/MSNBCW_20231013_200000_Deadline_White_House#start/4517/end/4552,10/13/2023 21:15:32,MSNBC,Deadline White House,MSNBCW_20231013_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231013_200000_Deadline_White_House/MSNBCW_20231013_200000_Deadline_White_House.thumbs/MSNBCW_20231013_200000_Deadline_White_House_004497.jpg,"this, if you will, double war crime since 2007 when they took gaza in a coup against the palestinian authority. and since then, they are shelling and killing all these civilians in israel and using",N/A
https://archive.org/details/MSNBCW_20231013_220000_The_Beat_With_Ari_Melber#start/1297/end/1332,10/13/2023 22:21:52,MSNBC,The Beat With Ari Melber,MSNBCW_20231013_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231013_220000_The_Beat_With_Ari_Melber/MSNBCW_20231013_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231013_220000_The_Beat_With_Ari_Melber_001288.jpg,"you've also written about how much the people in those communities, the palestinian society, face that problem from israel, face the threats and the human shielding and the other war crimes by hamas, and",N/A
https://archive.org/details/CNNW_20231013_220000_The_Situation_Room_With_Wolf_Blitzer#start/3575/end/3610,10/13/2023 22:59:50,CNN,The Situation Room With Wolf Blitzer,CNNW_20231013_220000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231013_220000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231013_220000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231013_220000_The_Situation_Room_With_Wolf_Blitzer_003568.jpg,"hostages, deliberately targeting civilians, those are war crimes, but, to target individuals is a collective war crime. we need isreal to adhere to international law, impunity for abuse is over the year, impunity",N/A
https://archive.org/details/CNNW_20231014_070000_CNN_Newsroom_Live#start/542/end/577,10/14/2023 7:09:17,CNN,CNN Newsroom Live,CNNW_20231014_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231014_070000_CNN_Newsroom_Live/CNNW_20231014_070000_CNN_Newsroom_Live.thumbs/CNNW_20231014_070000_CNN_Newsroom_Live_000538.jpg,"about using the gaza civilian population as a human shield for its war machine. and in doing so, it's a double war crime. first of all, when they target innocent israeli civilians, that's a war crime, of course.",N/A
https://archive.org/details/MSNBCW_20231014_140000_American_Voices_With_Alicia_Menendez#start/3206/end/3241,10/14/2023 14:53:41,MSNBC,American Voices With Alicia Menendez,MSNBCW_20231014_140000_American_Voices_With_Alicia_Menendez,https://archive.org/download/MSNBCW_20231014_140000_American_Voices_With_Alicia_Menendez/MSNBCW_20231014_140000_American_Voices_With_Alicia_Menendez.thumbs/MSNBCW_20231014_140000_American_Voices_With_Alicia_Menendez_003178.jpg,"individual groups. i want to say, as we are reporting on this, there is a graph of international law that says clearly what is a war crime, what is illegal, what is not. targeting, intentionally, of civilians is happening. the concert in israel, the music festival, that is clearly",N/A
https://archive.org/details/MSNBCW_20231014_180000_Yasmin_Vossoughian_Reports#start/726/end/761,10/14/2023 18:12:21,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231014_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231014_180000_Yasmin_Vossoughian_Reports/MSNBCW_20231014_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231014_180000_Yasmin_Vossoughian_Reports_000718.jpg,"hamas is an ongoing war crime. not just the slaughter of hundreds of israelis, but the the way they are putting at risk their own palestinian population. idf has to flood the zone.",N/A
https://archive.org/details/CNNW_20231015_010000_Anderson_Cooper_360#start/516/end/551,10/15/2023 1:08:51,CNN,Anderson Cooper 360,CNNW_20231015_010000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231015_010000_Anderson_Cooper_360/CNNW_20231015_010000_Anderson_Cooper_360.thumbs/CNNW_20231015_010000_Anderson_Cooper_360_000508.jpg,"so-called humanitarian organizations, which many have been quoted in the media lately for that war crime and that cynical use. now, we do -- we have monitored the motion of people. we've seen many, and i think the last estimate i saw was at least",N/A
https://archive.org/details/MSNBCW_20231015_130000_Alex_Witt_Reports#start/3437/end/3472,10/15/2023 13:57:32,MSNBC,Alex Witt Reports,MSNBCW_20231015_130000_Alex_Witt_Reports,https://archive.org/download/MSNBCW_20231015_130000_Alex_Witt_Reports/MSNBCW_20231015_130000_Alex_Witt_Reports.thumbs/MSNBCW_20231015_130000_Alex_Witt_Reports_003418.jpg,"apartheid. it's racial domination, it's discrimination. it's in no way justifies violence against civilians, it's in no way justifies the unspeakable war crimes that hamas led fighters committed against children. against families, on saturday. it's extraordinary.",N/A
https://archive.org/details/CNNW_20231015_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/522/end/557,10/15/2023 16:08:57,CNN,State of the Union With Jake Tapper and Dana Bash,CNNW_20231015_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash,https://archive.org/download/CNNW_20231015_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash/CNNW_20231015_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash.thumbs/CNNW_20231015_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash_000508.jpg,"condition, what is their identity and certainly, this is a consideration and i don't want to comment about the statements by this or that politician, and all we say is hamas perpetrated a war crime against humanity in",N/A
https://archive.org/details/CNNW_20231016_060000_CNN_Newsroom_Live#start/1985/end/2020,10/16/2023 6:33:20,CNN,CNN Newsroom Live,CNNW_20231016_060000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231016_060000_CNN_Newsroom_Live/CNNW_20231016_060000_CNN_Newsroom_Live.thumbs/CNNW_20231016_060000_CNN_Newsroom_Live_001979.jpg,attacks by hamas into israel were abhorrent. they are a clear violation of international law. the taking of hostages. the firing of rockets into israel. these can amount to war crimes.,N/A
https://archive.org/details/MSNBCW_20231016_230000_The_ReidOut#start/1331/end/1366,10/16/2023 23:22:26,MSNBC,The ReidOut,MSNBCW_20231016_230000_The_ReidOut,https://archive.org/download/MSNBCW_20231016_230000_The_ReidOut/MSNBCW_20231016_230000_The_ReidOut.thumbs/MSNBCW_20231016_230000_The_ReidOut_001319.jpg,invades. the way keyboard radicals have condoned war crimes against israelis have left many progressive jews alienated from political communities they thought were their own. a great duo to speak with today. so i want to come back to that,N/A
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/2727/end/2762,10/17/2023 14:45:42,MSNBC,Ana Cabrera Reports,MSNBCW_20231017_140000_Ana_Cabrera_Reports,https://archive.org/download/MSNBCW_20231017_140000_Ana_Cabrera_Reports/MSNBCW_20231017_140000_Ana_Cabrera_Reports.thumbs/MSNBCW_20231017_140000_Ana_Cabrera_Reports_002699.jpg,"the active war, the war crime of the october 7th massacre. and israel's response is that we will destroy hamas. we will totally dismantle its military and governing system inside the gaza strip. we will go after every single hamas terrorist who played a",N/A
https://archive.org/details/CNNW_20231018_050000_CNN_Newsroom_Live#start/2231/end/2266,10/18/2023 5:37:26,CNN,CNN Newsroom Live,CNNW_20231018_050000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231018_050000_CNN_Newsroom_Live/CNNW_20231018_050000_CNN_Newsroom_Live.thumbs/CNNW_20231018_050000_CNN_Newsroom_Live_002217.jpg,"in the past health facilities have been targeted in gaza because hamas uses the buildings as control centers which is a war crime. or challenges the senior leadership, a war crime. it's like the only time they want to be talk about international war hood, is when",N/A
https://archive.org/details/MSNBCW_20231018_060000_The_11th_Hour_With_Stephanie_Ruhle#start/2305/end/2340,10/18/2023 6:38:40,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20231018_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20231018_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20231018_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20231018_060000_The_11th_Hour_With_Stephanie_Ruhle_002278.jpg,"we are not done with that part yet, and rockets keep coming, targeting israeli civilians from densely populated areas of gaza, i double war crime. the urgency to understand that",N/A
https://archive.org/details/MSNBCW_20231018_100000_Morning_Joe#start/3409/end/3444,10/18/2023 10:57:04,MSNBC,Morning Joe,MSNBCW_20231018_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231018_100000_Morning_Joe/MSNBCW_20231018_100000_Morning_Joe.thumbs/MSNBCW_20231018_100000_Morning_Joe_003387.jpg,"lives. every day, they perpetrate a double war crime, targeting our civilians, while hiding behind their civilians. embedding themselves in the civilian population and using them as human shields.",N/A
https://archive.org/details/MSNBCW_20231018_100000_Morning_Joe#start/3425/end/3460,10/18/2023 10:57:20,MSNBC,Morning Joe,MSNBCW_20231018_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231018_100000_Morning_Joe/MSNBCW_20231018_100000_Morning_Joe.thumbs/MSNBCW_20231018_100000_Morning_Joe_003417.jpg,"we have seen the cost of these terrible double war crimes against humanity that hamas is perpetrating in the last 11 days, as israel legitimately targets terrorists, civilians are unfortunately harmed.",N/A
https://archive.org/details/MSNBCW_20231018_100000_Morning_Joe#start/3440/end/3475,10/18/2023 10:57:35,MSNBC,Morning Joe,MSNBCW_20231018_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231018_100000_Morning_Joe/MSNBCW_20231018_100000_Morning_Joe.thumbs/MSNBCW_20231018_100000_Morning_Joe_003417.jpg,"hamas is responsible and should be held accountable, for all civilian casualties. we saw the cost of this terrible war crime yesterday when a rocket fired by palestinian terrorists misfired and landed on a palestinian hospital.",N/A
https://archive.org/details/CNNW_20231018_200000_The_Lead_With_Jake_Tapper#start/1267/end/1302,10/18/2023 20:21:22,CNN,The Lead With Jake Tapper,CNNW_20231018_200000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231018_200000_The_Lead_With_Jake_Tapper/CNNW_20231018_200000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231018_200000_The_Lead_With_Jake_Tapper_001259.jpg,"made an outrageous allegation immediately and israel said, look, we need a few hours in order to issue a preliminary investigation and that evidence now is overwhelming that what took place yesterday was a horrific war crime perpetrated by palestinian islamic jihad",N/A
https://archive.org/details/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip#start/689/end/724,10/19/2023 2:11:44,CNN,CNN NewsNight with Abby Phillip,CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip_000689.jpg,"has it altered israel's plans for a ground invasion in gaza? the way we see it, this is a triple war crime. they're sending missiles to population areas, they're shooting at innocent civilians in israel, and thirdly, when they misfair, they hit their own",N/A
https://archive.org/details/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip#start/705/end/740,10/19/2023 2:12:00,CNN,CNN NewsNight with Abby Phillip,CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231019_020000_CNN_NewsNight_with_Abby_Phillip_000689.jpg,"population in the gaza strip. for us, this is not only a triple war crime, it is something that later on took a life of its own into the conversation of who is in charge and the fake news that came out of it with the entire conversation 24 hours ago,",N/A
https://archive.org/details/MSNBCW_20231019_100000_Morning_Joe#start/5491/end/5526,10/19/2023 11:31:46,MSNBC,Morning Joe,MSNBCW_20231019_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231019_100000_Morning_Joe/MSNBCW_20231019_100000_Morning_Joe.thumbs/MSNBCW_20231019_100000_Morning_Joe_005488.jpg,"and was against international law. it was a war crime. i think it is important, also, joe, this is the tension. the moment in which one acknowledges that, and then to make the second move, and the second move is to try to give context to the broader",N/A
https://archive.org/details/MSNBCW_20231019_100000_Morning_Joe#start/13154/end/13189,10/19/2023 13:39:29,MSNBC,Morning Joe,MSNBCW_20231019_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231019_100000_Morning_Joe/MSNBCW_20231019_100000_Morning_Joe.thumbs/MSNBCW_20231019_100000_Morning_Joe_013138.jpg,"anti-semitism, but it is also the same anti-semitism that ables or excuses or justifies the atrocities, the war crimes, the crimes against humanity that we saw right here in protests in new york, in protests all over",N/A
https://archive.org/details/CNNW_20231019_150000_CNN_News_Central#start/2980/end/3015,10/19/2023 15:49:55,CNN,CNN News Central,CNNW_20231019_150000_CNN_News_Central,https://archive.org/download/CNNW_20231019_150000_CNN_News_Central/CNNW_20231019_150000_CNN_News_Central.thumbs/CNNW_20231019_150000_CNN_News_Central_002968.jpg,and launched at them from dense ly populated areas committing war crimes in the world in which,N/A
https://archive.org/details/CNNW_20231020_110000_CNN_This_Morning#start/599/end/634,10/20/2023 11:10:14,CNN,CNN This Morning,CNNW_20231020_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231020_110000_CNN_This_Morning/CNNW_20231020_110000_CNN_This_Morning.thumbs/CNNW_20231020_110000_CNN_This_Morning_000599.jpg,"way is a war crime. we know it from organized crime, the mafia, you know, they kidnap people and ask for ransom. this is not the way people behave. and i think hamas is exposing itself for what it is. a brutal, ruthless, horrific",N/A
https://archive.org/details/CNNW_20231022_220000_Israel_at_War#start/880/end/915,10/22/2023 22:14:55,CNN,Israel at War,CNNW_20231022_220000_Israel_at_War,https://archive.org/download/CNNW_20231022_220000_Israel_at_War/CNNW_20231022_220000_Israel_at_War.thumbs/CNNW_20231022_220000_Israel_at_War_000868.jpg,"their current rulers have brought them pain, suffering and im impoverishment. do you think you've been able to categorize the war crimes",N/A
https://archive.org/details/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber#start/2863/end/2898,10/26/2023 22:47:58,MSNBC,The Beat With Ari Melber,MSNBCW_20231026_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber_002847.jpg,"hamas or isis war crimes of slaughter. i don't agree with it and i don't buy it because terrorists deliberately target civilians. the outcome may be the same in warfare, but militaries don't necessarily deliberately target",N/A
https://archive.org/details/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber#start/2894/end/2929,10/26/2023 22:48:29,MSNBC,The Beat With Ari Melber,MSNBCW_20231026_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber_002877.jpg,"it's tried to at least encourage people to leave these urban areas so they won't be caught in this terrible urban fighting. that's a vast difference from terrorism. but of course, we should lament when civilians are deliberately killed, it's called a war crime.",N/A
https://archive.org/details/MSNBCW_20231027_190000_Katy_Tur_Reports#start/1769/end/1804,10/27/2023 19:29:44,MSNBC,Katy Tur Reports,MSNBCW_20231027_190000_Katy_Tur_Reports,https://archive.org/download/MSNBCW_20231027_190000_Katy_Tur_Reports/MSNBCW_20231027_190000_Katy_Tur_Reports.thumbs/MSNBCW_20231027_190000_Katy_Tur_Reports_001767.jpg,"a legitimate target. hamas has committed a war crime, and it must be understood by the community. turning a hospital into command and control, and they deserve to",N/A
https://archive.org/details/MSNBCW_20231028_000000_All_In_With_Chris_Hayes#start/1044/end/1079,10/28/2023 0:17:39,MSNBC,All In With Chris Hayes,MSNBCW_20231028_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20231028_000000_All_In_With_Chris_Hayes/MSNBCW_20231028_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20231028_000000_All_In_With_Chris_Hayes_001017.jpg,"coordination, lots of communication going back and forth between israel, qatar, and hamas. obviously taking hostages, the active hamas in nasa's israel were a war crime, in",N/A
https://archive.org/details/MSNBCW_20231028_120000_The_Katie_Phang_Show#start/3186/end/3221,10/28/2023 12:53:21,MSNBC,The Katie Phang Show,MSNBCW_20231028_120000_The_Katie_Phang_Show,https://archive.org/download/MSNBCW_20231028_120000_The_Katie_Phang_Show/MSNBCW_20231028_120000_The_Katie_Phang_Show.thumbs/MSNBCW_20231028_120000_The_Katie_Phang_Show_003178.jpg,"talking about, but it is not the one taking place 60 miles from where i am sitting right now. as the latest escalation began, when hamas fighters committed unspeakable war crimes against",N/A
https://archive.org/details/MSNBCW_20231028_170000_Alex_Witt_Reports#start/3010/end/3045,10/28/2023 17:50:25,MSNBC,Alex Witt Reports,MSNBCW_20231028_170000_Alex_Witt_Reports,https://archive.org/download/MSNBCW_20231028_170000_Alex_Witt_Reports/MSNBCW_20231028_170000_Alex_Witt_Reports.thumbs/MSNBCW_20231028_170000_Alex_Witt_Reports_002998.jpg,"once again, i call upon those non conventions in the gaza strip to go further south. the cynicism of our enemy knows no boundaries. it is conducting war crimes as it uses the residents of gaza",N/A
https://archive.org/details/MSNBCW_20231029_010000_Ayman#start/3016/end/3051,10/29/2023 1:50:31,MSNBC,Ayman,MSNBCW_20231029_010000_Ayman,https://archive.org/download/MSNBCW_20231029_010000_Ayman/MSNBCW_20231029_010000_Ayman.thumbs/MSNBCW_20231029_010000_Ayman_002998.jpg,"captivity are just one of the many alleged war crimes committed by hamas according to human rights organizations. this israeli father has been waiting in agony for a word about his two kids, maya -- what i think we need to do?",N/A
https://archive.org/details/MSNBCW_20231029_040000_Ayman#start/2924/end/2959,10/29/2023 4:48:59,MSNBC,Ayman,MSNBCW_20231029_040000_Ayman,https://archive.org/download/MSNBCW_20231029_040000_Ayman/MSNBCW_20231029_040000_Ayman.thumbs/MSNBCW_20231029_040000_Ayman_002907.jpg,"while palestinian children are bearing the brunt of this bombardment israeli hostages remain in gaza. 30 are believed to be children, according to the associated press, and their kidnapping and captivity are just one of the many alleged war crimes committed by hamas according to",N/A
https://archive.org/details/MSNBCW_20231030_160000_Andrea_Mitchell_Reports#start/740/end/775,10/30/2023 16:12:35,MSNBC,Andrea Mitchell Reports,MSNBCW_20231030_160000_Andrea_Mitchell_Reports,https://archive.org/download/MSNBCW_20231030_160000_Andrea_Mitchell_Reports/MSNBCW_20231030_160000_Andrea_Mitchell_Reports.thumbs/MSNBCW_20231030_160000_Andrea_Mitchell_Reports_000718.jpg,because it is unacceptable to be hoarding those stockpiles like that to continue their machine of war and terror against our people instead of giving it to the people who need it. and questioning the fact it is a war crime to use hostages as a human shield.,N/A
